stream,topic,sender-id,timestamp,keyword-?,message-word-count,afinn-sentiment,trust,surprise,joy,positive,negative,anticipation,anger,sadness,fear
scicloj.ml-dev,measure pipeline performance,203439,1616951823,true,6,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,measure pipeline performance,138175,1616968958,false,72,4,17,1,0,0,0,0,0,0,0
scicloj.ml-dev,measure pipeline performance,203439,1617002900,false,39,0,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,measure pipeline performance,203439,1617002981,false,16,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,measure pipeline performance,203439,1617003328,false,22,-1,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,measure pipeline performance,203439,1617029449,false,69,1,13,1,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617534355,true,94,0,15,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617534852,true,28,0,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617540016,false,6,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,138175,1617560154,true,87,6,15,1,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617562373,false,34,0,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617562507,false,36,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,138175,1617562565,false,23,7,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617562577,false,26,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617562615,false,17,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,138175,1617563073,false,21,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563133,false,12,2,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563190,false,19,2,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563254,false,15,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563360,false,22,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563464,false,3,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563540,false,23,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563658,false,28,0,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563711,false,13,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563849,false,19,2,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617563921,false,22,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,138175,1617564571,false,6,2,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617564647,false,3,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617564672,false,164,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617564821,false,26,0,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617565519,false,10,0,2,1,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617565567,false,15,0,3,1,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617565606,false,2,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617565692,true,23,2,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617566083,false,18,2,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,138175,1617566467,false,9,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,369572,1617569279,false,97,4,18,0,0,0,0,0,0,0,0
scicloj.ml-dev,inspecting sklearn models,203439,1617570527,false,2,2,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617575478,false,39,0,7,1,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617578601,false,223,2,48,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617579279,false,176,0,33,1,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617579710,false,116,1,30,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617579914,false,21,1,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617579982,false,1,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617580216,false,39,1,9,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617580813,false,134,3,13,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617616177,false,81,0,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617616395,true,99,2,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617616607,true,34,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617086,false,4,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617617090,true,295,3,55,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617164,false,12,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617617245,true,38,-1,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617272,false,20,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617315,false,9,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617349,false,5,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617617427,true,34,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617505,false,24,0,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617684,false,18,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617617759,false,23,0,5,1,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,139453,1617620434,false,4,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,Integrate bandit bayesian optimisation ?,203439,1617620668,false,4,1,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,Beta releases,203439,1617699417,false,47,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,First Beta release of `scicloj.ml`,203439,1617715111,false,48,3,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1617726510,true,43,1,9,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,138175,1617798273,false,30,2,5,1,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1617822804,true,23,4,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,138175,1617824529,true,102,4,22,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1617832263,false,99,5,19,1,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,214379,1617851282,true,179,12,29,1,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,139190,1617851319,false,66,-1,10,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,138175,1617861855,true,67,0,19,3,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1617866920,false,191,-1,31,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1617867255,true,146,3,31,4,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,312031,1617889658,false,46,5,9,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1617889875,false,96,1,19,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1617889911,false,33,3,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1617889968,false,52,2,17,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1617890048,false,28,1,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1617890132,false,67,1,20,1,0,0,0,0,0,0,0
scicloj.ml-dev,custom mean model fn,203439,1617900284,false,50,3,10,1,0,0,0,0,0,0,0
scicloj.ml-dev,custom mean model fn,203439,1617900684,false,11,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,138175,1617902112,false,53,9,9,1,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,138175,1617902166,false,16,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,user guide - advanced,203439,1617909299,false,38,2,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,standfortNLP NER model documentation,203439,1617911705,false,100,3,21,0,0,0,0,0,0,0,0
scicloj.ml-dev,standfortNLP NER model documentation,265757,1617951736,true,60,0,13,0,0,0,0,0,0,0,0
scicloj.ml-dev,standfortNLP NER model documentation,203439,1617972594,false,48,0,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1617997195,true,71,3,16,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617997842,false,25,2,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1617998389,false,7,1,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1617998469,true,27,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617998546,true,15,2,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1617998599,false,10,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1617998650,true,18,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617998662,false,19,1,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617998723,false,15,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1617998740,false,5,2,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617998786,false,20,3,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1617998844,true,7,2,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617998969,false,21,2,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617999025,false,11,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617999126,false,24,1,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1617999163,false,6,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000250,false,129,5,20,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000348,true,31,1,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000465,true,11,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000569,false,48,-2,9,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000596,true,8,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000598,false,11,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000606,false,2,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000634,false,13,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000658,false,20,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000694,false,22,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000702,false,9,-1,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000722,false,9,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000730,false,6,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000754,false,8,1,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000789,false,29,0,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000812,false,6,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000813,false,2,3,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000829,true,9,-2,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000838,true,3,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618000845,true,4,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000907,false,44,0,9,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000942,false,10,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000966,false,12,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618000992,false,22,-2,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001017,false,11,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001073,false,21,0,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618001140,false,39,2,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001168,false,6,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001202,false,30,1,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001305,false,85,4,10,2,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001419,false,10,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001475,false,8,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618001522,false,41,3,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001556,false,14,1,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001577,false,14,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618001584,false,5,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,203439,1618001898,false,3,3,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139190,1618002081,false,54,1,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618002171,false,20,1,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618002210,false,28,1,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618002233,false,9,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1618002308,true,7,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139190,1618002322,false,19,1,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618002330,false,8,1,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139190,1618002357,true,25,-1,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618002393,false,40,1,9,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139190,1618002509,false,23,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,139453,1618002743,false,19,1,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618002869,false,71,-2,13,0,0,0,0,0,0,0,0
scicloj.ml-dev,graphic working on web-and non-web,201134,1618003055,false,60,-3,12,1,0,0,0,0,0,0,0
scicloj.ml-dev,vegafx ?,203439,1618045280,true,27,2,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,plotting ?,203439,1618048479,true,112,-1,22,0,0,0,0,0,0,0,0
scicloj.ml-dev,plotting ?,139453,1618051550,true,18,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,plotting ?,203439,1618052476,false,16,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,vegafx ?,201134,1618058330,false,295,17,51,0,0,0,0,0,0,0,0
scicloj.ml-dev,vegafx ?,201134,1618058543,false,100,2,18,0,0,0,0,0,0,0,0
scicloj.ml-dev,vegafx ?,201134,1618058680,false,82,-3,16,0,0,0,0,0,0,0,0
scicloj.ml-dev,vegafx ?,201134,1618058794,false,39,2,10,0,0,0,0,0,0,0,0
scicloj.ml-dev,vegafx ?,201134,1618058826,false,16,0,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,user guide - advanced,214379,1618089667,false,2,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,232959,1618162459,false,8,2,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1618190414,false,13,3,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1618249921,false,111,1,20,1,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1618249955,false,7,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1618249962,false,9,1,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1618249988,false,10,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1618250100,false,28,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,200665,1618250108,false,3,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1618250697,false,3,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,138175,1618290505,false,55,8,13,2,0,0,0,0,1,0,0
scicloj.ml-dev,scicloj.ml proposal status,203439,1618308420,false,229,5,24,1,0,0,0,0,0,0,0
scicloj.ml-dev,scicloj.ml proposal status,138175,1618309395,false,11,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,138175,1618309845,true,70,-4,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618310410,true,29,0,1,1,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618310697,false,58,-1,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618310798,false,16,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618310976,false,179,-1,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618311128,false,16,-1,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,138175,1618311341,true,102,3,10,1,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618311834,true,74,3,10,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,139453,1618312075,false,41,2,10,1,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,138175,1618315003,false,285,5,12,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,138175,1618315036,true,188,3,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,138175,1618315094,false,21,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618317635,false,144,5,16,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618317881,false,58,2,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,203439,1618318013,false,15,0,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,203439,1618318428,false,119,3,17,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618319098,true,125,6,21,2,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618319131,true,26,3,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,203439,1618319202,true,61,3,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319270,false,16,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618319297,true,9,1,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319315,false,3,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319351,false,15,-2,5,0,0,0,0,0,0,1,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319385,true,12,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319433,false,12,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,139453,1618319435,false,35,-2,7,0,0,0,0,0,0,1,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319443,false,1,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319454,false,7,-2,0,0,0,0,0,0,0,1,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618319462,false,37,1,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319528,false,2,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319557,false,10,1,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319637,false,12,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319660,false,11,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319672,false,4,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,139453,1618319704,false,15,0,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319751,false,3,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,139453,1618319790,false,23,2,5,1,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618319839,false,33,1,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319861,true,8,1,0,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,139453,1618319888,false,61,2,14,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618319915,false,2,1,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618319981,true,16,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,138175,1618319982,false,22,1,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618320033,false,22,4,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,139453,1618320037,false,52,4,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618320081,false,11,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,139453,1618320103,false,11,-3,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618320107,false,57,6,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618320206,false,42,-3,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618320269,false,27,0,3,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,139453,1618321251,false,47,-3,9,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,203439,1618325143,false,19,0,5,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,203439,1618325261,false,38,-1,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,abstracting over modeling steps,203439,1618325633,false,89,3,17,1,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618325761,false,38,2,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618325897,false,31,0,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618326130,false,21,0,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618326505,false,109,1,21,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618326605,true,21,0,2,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618326792,false,46,3,7,1,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,203439,1618327388,true,34,0,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,encapsulating the "ids" part,138175,1618328102,false,51,2,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618337856,false,38,-1,8,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618338011,false,75,4,18,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618338119,false,12,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618338188,false,25,4,7,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618340149,false,26,4,4,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618348234,false,118,2,29,2,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618348508,false,280,-2,21,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618348704,false,44,3,6,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618349040,false,134,4,25,2,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,203439,1618349407,false,116,2,30,1,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,200665,1618350720,false,13,-1,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,201134,1618353900,false,3,0,1,0,0,0,0,0,0,0,0
scicloj.ml-dev,ML pipeline vs. EDA,201134,1618355032,false,106,1,20,0,0,0,0,0,0,0,0
scicloj.ml-dev,mixing tablecloth and tmd,214379,1618368827,true,23,2,2,0,0,0,0,0,0,0,0
